longitude,latitude,elevation
17.0261111111,51.1216666667,115
17.0263888889,51.1216666667,115
17.0266666667,51.1216666667,114
17.0269444444,51.1216666667,115
17.0272222222,51.1216666667,116
17.0275000000,51.1216666667,116
17.0277777778,51.1216666667,116
17.0280555556,51.1216666667,116
17.0283333333,51.1216666667,117
17.0286111111,51.1216666667,117
17.0288888889,51.1216666667,117
17.0291666667,51.1216666667,117
17.0294444444,51.1216666667,116
17.0297222222,51.1216666667,116
17.0300000000,51.1216666667,116
17.0302777778,51.1216666667,116
17.0305555556,51.1216666667,117
17.0308333333,51.1216666667,118
17.0311111111,51.1216666667,119
17.0313888889,51.1216666667,120
17.0316666667,51.1216666667,121
17.0319444444,51.1216666667,120
17.0322222222,51.1216666667,118
17.0325000000,51.1216666667,118
17.0327777778,51.1216666667,117
17.0330555556,51.1216666667,116
17.0333333333,51.1216666667,114
17.0336111111,51.1216666667,115
17.0338888889,51.1216666667,116
17.0341666667,51.1216666667,116
17.0344444444,51.1216666667,117
17.0347222222,51.1216666667,117
17.0350000000,51.1216666667,117
17.0352777778,51.1216666667,117
17.0355555556,51.1216666667,118
17.0358333333,51.1216666667,118
17.0361111111,51.1216666667,117
17.0363888889,51.1216666667,116
17.0366666667,51.1216666667,115
17.0369444444,51.1216666667,115
17.0372222222,51.1216666667,114
17.0375000000,51.1216666667,115
17.0377777778,51.1216666667,116
17.0380555556,51.1216666667,117
17.0383333333,51.1216666667,119
17.0244444444,51.1213888889,111
17.0247222222,51.1213888889,111
17.0250000000,51.1213888889,112
17.0252777778,51.1213888889,112
17.0255555556,51.1213888889,113
17.0258333333,51.1213888889,113
17.0261111111,51.1213888889,114
17.0263888889,51.1213888889,114
17.0266666667,51.1213888889,115
17.0269444444,51.1213888889,115
17.0272222222,51.1213888889,115
17.0275000000,51.1213888889,115
17.0277777778,51.1213888889,115
17.0280555556,51.1213888889,115
17.0283333333,51.1213888889,115
17.0286111111,51.1213888889,115
17.0288888889,51.1213888889,115
17.0291666667,51.1213888889,115
17.0294444444,51.1213888889,114
17.0297222222,51.1213888889,114
17.0300000000,51.1213888889,115
17.0302777778,51.1213888889,116
17.0305555556,51.1213888889,118
17.0308333333,51.1213888889,119
17.0311111111,51.1213888889,120
17.0313888889,51.1213888889,119
17.0316666667,51.1213888889,118
17.0319444444,51.1213888889,117
17.0322222222,51.1213888889,116
17.0325000000,51.1213888889,116
17.0327777778,51.1213888889,116
17.0330555556,51.1213888889,116
17.0333333333,51.1213888889,117
17.0336111111,51.1213888889,118
17.0338888889,51.1213888889,119
17.0341666667,51.1213888889,119
17.0344444444,51.1213888889,118
17.0347222222,51.1213888889,117
17.0350000000,51.1213888889,116
17.0352777778,51.1213888889,117
17.0355555556,51.1213888889,118
17.0358333333,51.1213888889,118
17.0361111111,51.1213888889,117
17.0363888889,51.1213888889,116
17.0366666667,51.1213888889,115
17.0369444444,51.1213888889,115
17.0372222222,51.1213888889,114
17.0375000000,51.1213888889,114
17.0377777778,51.1213888889,114
17.0380555556,51.1213888889,116
17.0383333333,51.1213888889,118
17.0244444444,51.1211111111,112
17.0247222222,51.1211111111,112
17.0250000000,51.1211111111,112
17.0252777778,51.1211111111,112
17.0255555556,51.1211111111,112
17.0258333333,51.1211111111,113
17.0261111111,51.1211111111,114
17.0263888889,51.1211111111,114
17.0266666667,51.1211111111,114
17.0269444444,51.1211111111,114
17.0272222222,51.1211111111,114
17.0275000000,51.1211111111,114
17.0277777778,51.1211111111,114
17.0280555556,51.1211111111,114
17.0283333333,51.1211111111,115
17.0286111111,51.1211111111,115
17.0288888889,51.1211111111,115
17.0291666667,51.1211111111,115
17.0294444444,51.1211111111,115
17.0297222222,51.1211111111,115
17.0300000000,51.1211111111,116
17.0302777778,51.1211111111,116
17.0305555556,51.1211111111,117
17.0308333333,51.1211111111,118
17.0311111111,51.1211111111,120
17.0313888889,51.1211111111,118
17.0316666667,51.1211111111,116
17.0319444444,51.1211111111,116
17.0322222222,51.1211111111,115
17.0325000000,51.1211111111,115
17.0327777778,51.1211111111,114
17.0330555556,51.1211111111,115
17.0333333333,51.1211111111,116
17.0336111111,51.1211111111,116
17.0338888889,51.1211111111,117
17.0341666667,51.1211111111,117
17.0344444444,51.1211111111,116
17.0347222222,51.1211111111,116
17.0350000000,51.1211111111,115
17.0352777778,51.1211111111,115
17.0355555556,51.1211111111,116
17.0358333333,51.1211111111,116
17.0361111111,51.1211111111,117
17.0363888889,51.1211111111,117
17.0366666667,51.1211111111,117
17.0369444444,51.1211111111,116
17.0372222222,51.1211111111,115
17.0375000000,51.1211111111,115
17.0377777778,51.1211111111,115
17.0380555556,51.1211111111,116
17.0383333333,51.1211111111,117
17.0244444444,51.1208333333,115
17.0247222222,51.1208333333,114
17.0250000000,51.1208333333,113
17.0252777778,51.1208333333,113
17.0255555556,51.1208333333,113
17.0258333333,51.1208333333,113
17.0261111111,51.1208333333,114
17.0263888889,51.1208333333,114
17.0266666667,51.1208333333,114
17.0269444444,51.1208333333,114
17.0272222222,51.1208333333,113
17.0275000000,51.1208333333,113
17.0277777778,51.1208333333,114
17.0280555556,51.1208333333,115
17.0283333333,51.1208333333,116
17.0286111111,51.1208333333,116
17.0288888889,51.1208333333,117
17.0291666667,51.1208333333,117
17.0294444444,51.1208333333,118
17.0297222222,51.1208333333,118
17.0300000000,51.1208333333,117
17.0302777778,51.1208333333,117
17.0305555556,51.1208333333,118
17.0308333333,51.1208333333,118
17.0311111111,51.1208333333,119
17.0313888889,51.1208333333,118
17.0316666667,51.1208333333,116
17.0319444444,51.1208333333,116
17.0322222222,51.1208333333,116
17.0325000000,51.1208333333,116
17.0327777778,51.1208333333,117
17.0330555556,51.1208333333,117
17.0333333333,51.1208333333,117
17.0336111111,51.1208333333,117
17.0338888889,51.1208333333,117
17.0341666667,51.1208333333,117
17.0344444444,51.1208333333,116
17.0347222222,51.1208333333,116
17.0350000000,51.1208333333,115
17.0352777778,51.1208333333,115
17.0355555556,51.1208333333,115
17.0358333333,51.1208333333,116
17.0361111111,51.1208333333,117
17.0363888889,51.1208333333,118
17.0366666667,51.1208333333,120
17.0369444444,51.1208333333,120
17.0372222222,51.1208333333,119
17.0375000000,51.1208333333,118
17.0377777778,51.1208333333,117
17.0380555556,51.1208333333,117
17.0383333333,51.1208333333,117
17.0244444444,51.1205555556,115
17.0247222222,51.1205555556,115
17.0250000000,51.1205555556,115
17.0252777778,51.1205555556,115
17.0255555556,51.1205555556,114
17.0258333333,51.1205555556,114
17.0261111111,51.1205555556,114
17.0263888889,51.1205555556,114
17.0266666667,51.1205555556,115
17.0269444444,51.1205555556,115
17.0272222222,51.1205555556,114
17.0275000000,51.1205555556,114
17.0277777778,51.1205555556,114
17.0280555556,51.1205555556,115
17.0283333333,51.1205555556,116
17.0286111111,51.1205555556,117
17.0288888889,51.1205555556,118
17.0291666667,51.1205555556,118
17.0294444444,51.1205555556,118
17.0297222222,51.1205555556,118
17.0300000000,51.1205555556,117
17.0302777778,51.1205555556,117
17.0305555556,51.1205555556,117
17.0308333333,51.1205555556,117
17.0311111111,51.1205555556,116
17.0313888889,51.1205555556,116
17.0316666667,51.1205555556,116
17.0319444444,51.1205555556,117
17.0322222222,51.1205555556,118
17.0325000000,51.1205555556,118
17.0327777778,51.1205555556,119
17.0330555556,51.1205555556,119
17.0333333333,51.1205555556,118
17.0336111111,51.1205555556,118
17.0338888889,51.1205555556,118
17.0341666667,51.1205555556,118
17.0344444444,51.1205555556,117
17.0347222222,51.1205555556,117
17.0350000000,51.1205555556,116
17.0352777778,51.1205555556,116
17.0355555556,51.1205555556,115
17.0358333333,51.1205555556,116
17.0361111111,51.1205555556,117
17.0363888889,51.1205555556,118
17.0366666667,51.1205555556,120
17.0369444444,51.1205555556,120
17.0372222222,51.1205555556,121
17.0375000000,51.1205555556,120
17.0377777778,51.1205555556,119
17.0380555556,51.1205555556,119
17.0383333333,51.1205555556,118
17.0244444444,51.1202777778,116
17.0247222222,51.1202777778,116
17.0250000000,51.1202777778,117
17.0252777778,51.1202777778,116
17.0255555556,51.1202777778,114
17.0258333333,51.1202777778,114
17.0261111111,51.1202777778,113
17.0263888889,51.1202777778,114
17.0266666667,51.1202777778,115
17.0269444444,51.1202777778,115
17.0272222222,51.1202777778,115
17.0275000000,51.1202777778,115
17.0277777778,51.1202777778,114
17.0280555556,51.1202777778,114
17.0283333333,51.1202777778,115
17.0286111111,51.1202777778,116
17.0288888889,51.1202777778,117
17.0291666667,51.1202777778,117
17.0294444444,51.1202777778,118
17.0297222222,51.1202777778,117
17.0300000000,51.1202777778,116
17.0302777778,51.1202777778,116
17.0305555556,51.1202777778,116
17.0308333333,51.1202777778,116
17.0311111111,51.1202777778,116
17.0313888889,51.1202777778,116
17.0316666667,51.1202777778,115
17.0319444444,51.1202777778,116
17.0322222222,51.1202777778,117
17.0325000000,51.1202777778,118
17.0327777778,51.1202777778,119
17.0330555556,51.1202777778,119
17.0333333333,51.1202777778,118
17.0336111111,51.1202777778,118
17.0338888889,51.1202777778,118
17.0341666667,51.1202777778,118
17.0344444444,51.1202777778,117
17.0347222222,51.1202777778,116
17.0350000000,51.1202777778,115
17.0352777778,51.1202777778,115
17.0355555556,51.1202777778,115
17.0358333333,51.1202777778,115
17.0361111111,51.1202777778,116
17.0363888889,51.1202777778,117
17.0366666667,51.1202777778,119
17.0369444444,51.1202777778,119
17.0372222222,51.1202777778,120
17.0375000000,51.1202777778,120
17.0377777778,51.1202777778,119
17.0380555556,51.1202777778,119
17.0383333333,51.1202777778,118
17.0244444444,51.1200000000,116
17.0247222222,51.1200000000,116
17.0250000000,51.1200000000,116
17.0252777778,51.1200000000,115
17.0255555556,51.1200000000,114
17.0258333333,51.1200000000,113
17.0261111111,51.1200000000,112
17.0263888889,51.1200000000,112
17.0266666667,51.1200000000,113
17.0269444444,51.1200000000,114
17.0272222222,51.1200000000,115
17.0275000000,51.1200000000,115
17.0277777778,51.1200000000,115
17.0280555556,51.1200000000,115
17.0283333333,51.1200000000,115
17.0286111111,51.1200000000,115
17.0288888889,51.1200000000,115
17.0291666667,51.1200000000,115
17.0294444444,51.1200000000,116
17.0297222222,51.1200000000,116
17.0300000000,51.1200000000,117
17.0302777778,51.1200000000,117
17.0305555556,51.1200000000,118
17.0308333333,51.1200000000,118
17.0311111111,51.1200000000,118
17.0313888889,51.1200000000,117
17.0316666667,51.1200000000,116
17.0319444444,51.1200000000,116
17.0322222222,51.1200000000,115
17.0325000000,51.1200000000,116
17.0327777778,51.1200000000,117
17.0330555556,51.1200000000,118
17.0333333333,51.1200000000,119
17.0336111111,51.1200000000,119
17.0338888889,51.1200000000,119
17.0341666667,51.1200000000,118
17.0344444444,51.1200000000,116
17.0347222222,51.1200000000,115
17.0350000000,51.1200000000,114
17.0352777778,51.1200000000,114
17.0355555556,51.1200000000,115
17.0358333333,51.1200000000,115
17.0361111111,51.1200000000,115
17.0363888889,51.1200000000,116
17.0366666667,51.1200000000,118
17.0369444444,51.1200000000,118
17.0372222222,51.1200000000,119
17.0375000000,51.1200000000,119
17.0377777778,51.1200000000,119
17.0380555556,51.1200000000,119
17.0383333333,51.1200000000,118
17.0244444444,51.1197222222,115
17.0247222222,51.1197222222,115
17.0250000000,51.1197222222,116
17.0252777778,51.1197222222,114
17.0255555556,51.1197222222,111
17.0258333333,51.1197222222,112
17.0261111111,51.1197222222,113
17.0263888889,51.1197222222,113
17.0266666667,51.1197222222,113
17.0269444444,51.1197222222,113
17.0272222222,51.1197222222,114
17.0275000000,51.1197222222,114
17.0277777778,51.1197222222,115
17.0280555556,51.1197222222,115
17.0283333333,51.1197222222,116
17.0286111111,51.1197222222,116
17.0288888889,51.1197222222,117
17.0291666667,51.1197222222,117
17.0294444444,51.1197222222,117
17.0297222222,51.1197222222,117
17.0300000000,51.1197222222,118
17.0302777778,51.1197222222,118
17.0305555556,51.1197222222,119
17.0308333333,51.1197222222,119
17.0311111111,51.1197222222,118
17.0313888889,51.1197222222,118
17.0316666667,51.1197222222,117
17.0319444444,51.1197222222,116
17.0322222222,51.1197222222,115
17.0325000000,51.1197222222,116
17.0327777778,51.1197222222,117
17.0330555556,51.1197222222,118
17.0333333333,51.1197222222,120
17.0336111111,51.1197222222,120
17.0338888889,51.1197222222,119
17.0341666667,51.1197222222,118
17.0344444444,51.1197222222,116
17.0347222222,51.1197222222,116
17.0350000000,51.1197222222,115
17.0352777778,51.1197222222,115
17.0355555556,51.1197222222,115
17.0358333333,51.1197222222,115
17.0361111111,51.1197222222,115
17.0363888889,51.1197222222,116
17.0366666667,51.1197222222,118
17.0369444444,51.1197222222,118
17.0372222222,51.1197222222,119
17.0375000000,51.1197222222,119
17.0377777778,51.1197222222,118
17.0380555556,51.1197222222,118
17.0383333333,51.1197222222,117
17.0244444444,51.1194444444,115
17.0247222222,51.1194444444,115
17.0250000000,51.1194444444,115
17.0252777778,51.1194444444,113
17.0255555556,51.1194444444,111
17.0258333333,51.1194444444,111
17.0261111111,51.1194444444,112
17.0263888889,51.1194444444,112
17.0266666667,51.1194444444,113
17.0269444444,51.1194444444,113
17.0272222222,51.1194444444,114
17.0275000000,51.1194444444,114
17.0277777778,51.1194444444,115
17.0280555556,51.1194444444,116
17.0283333333,51.1194444444,117
17.0286111111,51.1194444444,118
17.0288888889,51.1194444444,119
17.0291666667,51.1194444444,119
17.0294444444,51.1194444444,120
17.0297222222,51.1194444444,120
17.0300000000,51.1194444444,119
17.0302777778,51.1194444444,119
17.0305555556,51.1194444444,118
17.0308333333,51.1194444444,118
17.0311111111,51.1194444444,117
17.0313888889,51.1194444444,117
17.0316666667,51.1194444444,118
17.0319444444,51.1194444444,118
17.0322222222,51.1194444444,117
17.0325000000,51.1194444444,117
17.0327777778,51.1194444444,118
17.0330555556,51.1194444444,118
17.0333333333,51.1194444444,119
17.0336111111,51.1194444444,118
17.0338888889,51.1194444444,117
17.0341666667,51.1194444444,117
17.0344444444,51.1194444444,116
17.0347222222,51.1194444444,116
17.0350000000,51.1194444444,116
17.0352777778,51.1194444444,116
17.0355555556,51.1194444444,115
17.0358333333,51.1194444444,115
17.0361111111,51.1194444444,115
17.0363888889,51.1194444444,117
17.0366666667,51.1194444444,119
17.0369444444,51.1194444444,119
17.0372222222,51.1194444444,120
17.0375000000,51.1194444444,119
17.0377777778,51.1194444444,117
17.0380555556,51.1194444444,116
17.0383333333,51.1194444444,115
17.0244444444,51.1191666667,114
17.0247222222,51.1191666667,113
17.0250000000,51.1191666667,112
17.0252777778,51.1191666667,111
17.0255555556,51.1191666667,109
17.0258333333,51.1191666667,110
17.0261111111,51.1191666667,111
17.0263888889,51.1191666667,112
17.0266666667,51.1191666667,114
17.0269444444,51.1191666667,114
17.0272222222,51.1191666667,115
17.0275000000,51.1191666667,115
17.0277777778,51.1191666667,115
17.0280555556,51.1191666667,115
17.0283333333,51.1191666667,116
17.0286111111,51.1191666667,116
17.0288888889,51.1191666667,117
17.0291666667,51.1191666667,118
17.0294444444,51.1191666667,119
17.0297222222,51.1191666667,119
17.0300000000,51.1191666667,118
17.0302777778,51.1191666667,118
17.0305555556,51.1191666667,117
17.0308333333,51.1191666667,117
17.0311111111,51.1191666667,117
17.0313888889,51.1191666667,118
17.0316666667,51.1191666667,119
17.0319444444,51.1191666667,119
17.0322222222,51.1191666667,119
17.0325000000,51.1191666667,119
17.0327777778,51.1191666667,118
17.0330555556,51.1191666667,118
17.0333333333,51.1191666667,117
17.0336111111,51.1191666667,117
17.0338888889,51.1191666667,117
17.0341666667,51.1191666667,117
17.0344444444,51.1191666667,117
17.0347222222,51.1191666667,117
17.0350000000,51.1191666667,116
17.0352777778,51.1191666667,116
17.0355555556,51.1191666667,117
17.0358333333,51.1191666667,117
17.0361111111,51.1191666667,118
17.0363888889,51.1191666667,118
17.0366666667,51.1191666667,119
17.0369444444,51.1191666667,120
17.0372222222,51.1191666667,121
17.0375000000,51.1191666667,120
17.0377777778,51.1191666667,118
17.0380555556,51.1191666667,117
17.0383333333,51.1191666667,116
17.0244444444,51.1188888889,112
17.0247222222,51.1188888889,111
17.0250000000,51.1188888889,110
17.0252777778,51.1188888889,110
17.0255555556,51.1188888889,109
17.0258333333,51.1188888889,110
17.0261111111,51.1188888889,111
17.0263888889,51.1188888889,112
17.0266666667,51.1188888889,113
17.0269444444,51.1188888889,114
17.0272222222,51.1188888889,115
17.0275000000,51.1188888889,115
17.0277777778,51.1188888889,114
17.0280555556,51.1188888889,114
17.0283333333,51.1188888889,115
17.0286111111,51.1188888889,115
17.0288888889,51.1188888889,115
17.0291666667,51.1188888889,115
17.0294444444,51.1188888889,116
17.0297222222,51.1188888889,116
17.0300000000,51.1188888889,116
17.0302777778,51.1188888889,116
17.0305555556,51.1188888889,117
17.0308333333,51.1188888889,117
17.0311111111,51.1188888889,118
17.0313888889,51.1188888889,118
17.0316666667,51.1188888889,119
17.0319444444,51.1188888889,119
17.0322222222,51.1188888889,120
17.0325000000,51.1188888889,120
17.0327777778,51.1188888889,119
17.0330555556,51.1188888889,118
17.0333333333,51.1188888889,117
17.0336111111,51.1188888889,117
17.0338888889,51.1188888889,117
17.0341666667,51.1188888889,117
17.0344444444,51.1188888889,118
17.0347222222,51.1188888889,118
17.0350000000,51.1188888889,117
17.0352777778,51.1188888889,118
17.0355555556,51.1188888889,119
17.0358333333,51.1188888889,119
17.0361111111,51.1188888889,120
17.0363888889,51.1188888889,120
17.0366666667,51.1188888889,119
17.0369444444,51.1188888889,119
17.0372222222,51.1188888889,120
17.0375000000,51.1188888889,119
17.0377777778,51.1188888889,118
17.0380555556,51.1188888889,118
17.0383333333,51.1188888889,118
17.0244444444,51.1186111111,112
17.0247222222,51.1186111111,112
17.0250000000,51.1186111111,112
17.0252777778,51.1186111111,112
17.0255555556,51.1186111111,113
17.0258333333,51.1186111111,113
17.0261111111,51.1186111111,112
17.0263888889,51.1186111111,113
17.0266666667,51.1186111111,114
17.0269444444,51.1186111111,114
17.0272222222,51.1186111111,113
17.0275000000,51.1186111111,113
17.0277777778,51.1186111111,113
17.0280555556,51.1186111111,114
17.0283333333,51.1186111111,115
17.0286111111,51.1186111111,115
17.0288888889,51.1186111111,116
17.0291666667,51.1186111111,116
17.0294444444,51.1186111111,115
17.0297222222,51.1186111111,115
17.0300000000,51.1186111111,114
17.0302777778,51.1186111111,115
17.0305555556,51.1186111111,116
17.0308333333,51.1186111111,117
17.0311111111,51.1186111111,119
17.0313888889,51.1186111111,119
17.0316666667,51.1186111111,119
17.0319444444,51.1186111111,119
17.0322222222,51.1186111111,120
17.0325000000,51.1186111111,120
17.0327777778,51.1186111111,120
17.0330555556,51.1186111111,120
17.0333333333,51.1186111111,119
17.0336111111,51.1186111111,119
17.0338888889,51.1186111111,118
17.0341666667,51.1186111111,118
17.0344444444,51.1186111111,118
17.0347222222,51.1186111111,118
17.0350000000,51.1186111111,118
17.0352777778,51.1186111111,119
17.0355555556,51.1186111111,120
17.0358333333,51.1186111111,120
17.0361111111,51.1186111111,121
17.0363888889,51.1186111111,120
17.0366666667,51.1186111111,119
17.0369444444,51.1186111111,119
17.0372222222,51.1186111111,119
17.0375000000,51.1186111111,119
17.0377777778,51.1186111111,118
17.0380555556,51.1186111111,118
17.0383333333,51.1186111111,118
17.0244444444,51.1183333333,112
17.0247222222,51.1183333333,112
17.0250000000,51.1183333333,112
17.0252777778,51.1183333333,112
17.0255555556,51.1183333333,113
17.0258333333,51.1183333333,112
17.0261111111,51.1183333333,111
17.0263888889,51.1183333333,111
17.0266666667,51.1183333333,112
17.0269444444,51.1183333333,112
17.0272222222,51.1183333333,113
17.0275000000,51.1183333333,113
17.0277777778,51.1183333333,113
17.0280555556,51.1183333333,114
17.0283333333,51.1183333333,115
17.0286111111,51.1183333333,116
17.0288888889,51.1183333333,118
17.0291666667,51.1183333333,117
17.0294444444,51.1183333333,115
17.0297222222,51.1183333333,115
17.0300000000,51.1183333333,114
17.0302777778,51.1183333333,115
17.0305555556,51.1183333333,116
17.0308333333,51.1183333333,116
17.0311111111,51.1183333333,117
17.0313888889,51.1183333333,117
17.0316666667,51.1183333333,117
17.0319444444,51.1183333333,117
17.0322222222,51.1183333333,118
17.0325000000,51.1183333333,118
17.0327777778,51.1183333333,119
17.0330555556,51.1183333333,119
17.0333333333,51.1183333333,118
17.0336111111,51.1183333333,118
17.0338888889,51.1183333333,118
17.0341666667,51.1183333333,117
17.0344444444,51.1183333333,116
17.0347222222,51.1183333333,116
17.0350000000,51.1183333333,116
17.0352777778,51.1183333333,117
17.0355555556,51.1183333333,119
17.0358333333,51.1183333333,119
17.0361111111,51.1183333333,118
17.0363888889,51.1183333333,118
17.0366666667,51.1183333333,117
17.0369444444,51.1183333333,117
17.0372222222,51.1183333333,118
17.0375000000,51.1183333333,118
17.0377777778,51.1183333333,119
17.0380555556,51.1183333333,119
17.0383333333,51.1183333333,118
17.0244444444,51.1180555556,116
17.0247222222,51.1180555556,115
17.0250000000,51.1180555556,114
17.0252777778,51.1180555556,113
17.0255555556,51.1180555556,112
17.0258333333,51.1180555556,111
17.0261111111,51.1180555556,109
17.0263888889,51.1180555556,109
17.0266666667,51.1180555556,110
17.0269444444,51.1180555556,111
17.0272222222,51.1180555556,113
17.0275000000,51.1180555556,113
17.0277777778,51.1180555556,114
17.0280555556,51.1180555556,114
17.0283333333,51.1180555556,115
17.0286111111,51.1180555556,116
17.0288888889,51.1180555556,117
17.0291666667,51.1180555556,117
17.0294444444,51.1180555556,116
17.0297222222,51.1180555556,116
17.0300000000,51.1180555556,115
17.0302777778,51.1180555556,116
17.0305555556,51.1180555556,117
17.0308333333,51.1180555556,116
17.0311111111,51.1180555556,115
17.0313888889,51.1180555556,115
17.0316666667,51.1180555556,115
17.0319444444,51.1180555556,115
17.0322222222,51.1180555556,115
17.0325000000,51.1180555556,115
17.0327777778,51.1180555556,116
17.0330555556,51.1180555556,116
17.0333333333,51.1180555556,116
17.0336111111,51.1180555556,116
17.0338888889,51.1180555556,115
17.0341666667,51.1180555556,115
17.0344444444,51.1180555556,114
17.0347222222,51.1180555556,114
17.0350000000,51.1180555556,114
17.0352777778,51.1180555556,115
17.0355555556,51.1180555556,116
17.0358333333,51.1180555556,116
17.0361111111,51.1180555556,115
17.0363888889,51.1180555556,115
17.0366666667,51.1180555556,116
17.0369444444,51.1180555556,116
17.0372222222,51.1180555556,117
17.0375000000,51.1180555556,117
17.0377777778,51.1180555556,117
17.0380555556,51.1180555556,117
17.0383333333,51.1180555556,116
17.0244444444,51.1177777778,116
17.0247222222,51.1177777778,116
17.0250000000,51.1177777778,116
17.0252777778,51.1177777778,114
17.0255555556,51.1177777778,112
17.0258333333,51.1177777778,111
17.0261111111,51.1177777778,109
17.0263888889,51.1177777778,109
17.0266666667,51.1177777778,108
17.0269444444,51.1177777778,110
17.0272222222,51.1177777778,112
17.0275000000,51.1177777778,113
17.0277777778,51.1177777778,114
17.0280555556,51.1177777778,114
17.0283333333,51.1177777778,115
17.0286111111,51.1177777778,115
17.0288888889,51.1177777778,116
17.0291666667,51.1177777778,116
17.0294444444,51.1177777778,116
17.0297222222,51.1177777778,116
17.0300000000,51.1177777778,117
17.0302777778,51.1177777778,118
17.0305555556,51.1177777778,120
17.0308333333,51.1177777778,119
17.0311111111,51.1177777778,117
17.0313888889,51.1177777778,117
17.0316666667,51.1177777778,116
17.0319444444,51.1177777778,116
17.0322222222,51.1177777778,115
17.0325000000,51.1177777778,115
17.0327777778,51.1177777778,115
17.0330555556,51.1177777778,115
17.0333333333,51.1177777778,114
17.0336111111,51.1177777778,114
17.0338888889,51.1177777778,114
17.0341666667,51.1177777778,114
17.0344444444,51.1177777778,113
17.0347222222,51.1177777778,113
17.0350000000,51.1177777778,113
17.0352777778,51.1177777778,113
17.0355555556,51.1177777778,114
17.0358333333,51.1177777778,114
17.0361111111,51.1177777778,114
17.0363888889,51.1177777778,114
17.0366666667,51.1177777778,115
17.0369444444,51.1177777778,115
17.0372222222,51.1177777778,116
17.0375000000,51.1177777778,115
17.0377777778,51.1177777778,114
17.0380555556,51.1177777778,114
17.0383333333,51.1177777778,113
17.0244444444,51.1175000000,115
17.0247222222,51.1175000000,115
17.0250000000,51.1175000000,114
17.0252777778,51.1175000000,113
17.0255555556,51.1175000000,111
17.0258333333,51.1175000000,109
17.0261111111,51.1175000000,107
17.0263888889,51.1175000000,107
17.0266666667,51.1175000000,106
17.0269444444,51.1175000000,107
17.0272222222,51.1175000000,109
17.0275000000,51.1175000000,111
17.0277777778,51.1175000000,114
17.0280555556,51.1175000000,114
17.0283333333,51.1175000000,114
17.0286111111,51.1175000000,115
17.0288888889,51.1175000000,116
17.0291666667,51.1175000000,116
17.0294444444,51.1175000000,117
17.0297222222,51.1175000000,118
17.0300000000,51.1175000000,119
17.0302777778,51.1175000000,120
17.0305555556,51.1175000000,121
17.0308333333,51.1175000000,120
17.0311111111,51.1175000000,119
17.0313888889,51.1175000000,118
17.0316666667,51.1175000000,117
17.0319444444,51.1175000000,117
17.0322222222,51.1175000000,116
17.0325000000,51.1175000000,115
17.0327777778,51.1175000000,114
17.0330555556,51.1175000000,114
17.0333333333,51.1175000000,114
17.0336111111,51.1175000000,114
17.0338888889,51.1175000000,114
17.0341666667,51.1175000000,114
17.0344444444,51.1175000000,114
17.0347222222,51.1175000000,114
17.0350000000,51.1175000000,113
17.0352777778,51.1175000000,113
17.0355555556,51.1175000000,113
17.0358333333,51.1175000000,113
17.0361111111,51.1175000000,114
17.0363888889,51.1175000000,114
17.0366666667,51.1175000000,115
17.0369444444,51.1175000000,115
17.0372222222,51.1175000000,114
17.0375000000,51.1175000000,114
17.0377777778,51.1175000000,113
17.0380555556,51.1175000000,113
17.0383333333,51.1175000000,114
